time,city,CO,NO,NO2,NOx,SO2
2015/11/15 23:00,Penghu,0.43,1.5,14,16,2.9
2015/12/01 00:00,Penghu,0.31,0.9,12,13,4.1
2015/12/01 01:00,Penghu,0.26,1.3,10,12,4.2
2015/12/01 02:00,Penghu,0.24,1,7.5,8.5,2.6
2015/12/01 03:00,Penghu,0.22,1,7,8,2.1
2015/12/01 04:00,Penghu,0.22,1.1,9.8,11,5.1
2015/12/01 05:00,Penghu,0.27,1.3,12,14,6
2015/12/01 06:00,Penghu,0.37,1.5,16,17,3.3
2015/12/01 07:00,Penghu,0.67,3.3,22,26,2.8
2015/12/01 08:00,Penghu,0.74,5.8,28,34,2.4
2015/12/01 09:00,Penghu,0.57,5.8,24,30,2.7
2015/12/01 10:00,Penghu,0.41,4.2,19,23,2.8
2015/12/01 11:00,Penghu,0.36,4.8,16,21,4.5
2015/12/01 12:00,Penghu,0.34,4.3,14,18,3.3
2015/12/01 13:00,Penghu,0.32,3.9,12,16,3.6
2015/12/01 14:00,Penghu,0.36,3.1,14,17,0.9
2015/12/01 15:00,Penghu,0.45,4.3,24,28,7.1
2015/12/01 16:00,Penghu,0.46,4.8,29,33,12
2015/12/01 17:00,Penghu,0.6,3.3,25,29,4.6
2015/12/01 18:00,Penghu,0.73,3.9,28,32,2
2015/12/01 19:00,Penghu,0.97,2.4,28,31,1.5
2015/12/01 20:00,Penghu,0.78,2.5,27,29,2.2
2015/12/01 21:00,Penghu,0.65,2.5,29,32,4.4
2015/12/01 22:00,Penghu,0.68,2.7,29,31,2.9
2015/12/01 23:00,Penghu,0.61,1.9,23,25,1.7
2015/12/15 00:00,Penghu,0.57,1.1,12,13,1.5
2015/12/15 01:00,Penghu,0.55,1,10,11,1.4
2015/12/15 02:00,Penghu,0.53,0.5,8.3,8.8,1.4
2015/12/15 03:00,Penghu,0.74,1.8,8.6,10,1.4
2015/12/15 04:00,Penghu,0.5,1.8,8.4,10,1.3
2015/12/15 05:00,Penghu,0.54,1.5,8.6,10,1.4
2015/12/15 06:00,Penghu,0.61,2.1,13,15,1.7
2015/12/15 07:00,Penghu,0.79,3.5,19,23,2.4
2015/12/15 08:00,Penghu,0.91,6.2,24,30,3
2015/12/15 09:00,Penghu,0.84,7.1,23,31,3.3
2015/12/15 10:00,Penghu,0.85,6.6,25,31,3.6
2015/12/15 11:00,Penghu,1.1,6.2,26,32,4.1
2015/12/15 12:00,Penghu,0.77,3.4,18,21,3.7
2015/12/15 13:00,Penghu,0.75,3.8,20,23,3.6
2015/12/15 14:00,Penghu,0.89,6.6,29,35,4.1
2015/12/15 15:00,Penghu,0.92,4.6,28,33,3.5
2015/12/15 16:00,Penghu,0.94,3.8,29,33,3.3
2015/12/15 17:00,Penghu,1.13,3.4,28,31,4.4
2015/12/15 18:00,Penghu,1.1,2.8,26,29,4.2
2015/12/15 19:00,Penghu,0.97,2.6,24,27,3.8
2015/12/15 20:00,Penghu,0.86,2.1,20,22,4.2
2015/12/15 21:00,Penghu,0.76,1.9,12,14,6.3
2015/12/15 22:00,Penghu,0.77,2.4,11,14,7.9
2015/12/15 23:00,Penghu,0.77,1.8,11,13,7.6
2015/01/01 00:00,Kinmen,0.72,1.5,15,16,12
2015/01/01 01:00,Kinmen,0.67,1.5,13,15,8.2
2015/01/01 02:00,Kinmen,0.63,1.5,12,14,7.7
2015/01/01 03:00,Kinmen,0.57,0.7,11,12,8.8
2015/01/01 04:00,Kinmen,0.47,0.9,8.8,9.7,5.2
2015/01/01 05:00,Kinmen,0.48,0.9,8.3,9.2,4.6
2015/01/01 06:00,Kinmen,0.5,0.8,13,14,6.4
2015/01/01 07:00,Kinmen,0.53,1.4,14,15,6.1
2015/01/01 08:00,Kinmen,0.53,1.4,14,15,6.1
2015/01/01 09:00,Kinmen,0.52,2.6,11,14,4.1
2015/01/01 10:00,Kinmen,0.5,2.3,9.8,12,3.5
2015/01/01 11:00,Kinmen,0.43,2.2,9.4,12,2.1
2015/01/01 12:00,Kinmen,0.41,2.1,9.8,12,1.7
2015/01/01 13:00,Kinmen,0.36,1.6,7.8,9.4,1.1
2015/01/01 14:00,Kinmen,0.36,1.5,8.3,9.8,1.7
2015/01/01 15:00,Kinmen,0.37,1.4,11,12,2.7
2015/01/01 16:00,Kinmen,0.36,1.6,10,12,2.3
2015/01/01 17:00,Kinmen,0.37,1.6,14,16,3.4
2015/01/01 18:00,Kinmen,0.34,1.2,15,17,4
2015/01/01 19:00,Kinmen,0.35,1.4,15,16,2.9
2015/01/01 20:00,Kinmen,0.31,1.1,13,14,0.9
2015/01/01 21:00,Kinmen,0.27,1,12,13,1.5
2015/01/01 22:00,Kinmen,0.3,1,14,15,2
2015/01/01 23:00,Kinmen,0.29,1.3,11,12,-0.4
2015/01/15 00:00,Kinmen,0.3,1.3,6.9,8.2,0.7
2015/01/15 01:00,Kinmen,0.28,0.9,6.1,7,1.3
2015/01/15 02:00,Kinmen,0.26,1,6.7,7.8,1.3
2015/01/15 03:00,Kinmen,0.27,0.9,12,13,1.3
2015/01/15 04:00,Kinmen,0.28,0.6,11,12,1
2015/01/15 05:00,Kinmen,0.3,0.8,8.6,9.4,1.4
2015/01/15 06:00,Kinmen,0.38,1.5,14,16,1.2
2015/01/15 07:00,Kinmen,0.49,4.2,19,24,1.7
2015/01/15 08:00,Kinmen,0.44,3.5,17,20,1.7
2015/01/15 09:00,Kinmen,0.4,4.6,19,24,1.7
2015/01/15 10:00,Kinmen,0.35,3.8,17,20,2
2015/01/15 11:00,Kinmen,0.32,3,16,19,1.9
2015/01/15 12:00,Kinmen,0.32,2.3,17,19,2
2015/01/15 13:00,Kinmen,0.31,2.1,16,18,1.7
2015/01/15 14:00,Kinmen,0.3,2.2,20,22,2.8
2015/01/15 15:00,Kinmen,0.34,4.5,30,35,2.7
2015/01/15 16:00,Kinmen,0.41,7.7,36,44,2.2
2015/01/15 17:00,Kinmen,0.48,5.6,34,39,1.9
2015/01/15 18:00,Kinmen,0.61,10,40,51,2.3
2015/01/15 19:00,Kinmen,0.6,7.5,35,43,2.5
2015/01/15 20:00,Kinmen,0.66,10,39,49,3.2
2015/01/15 21:00,Kinmen,0.49,4.7,34,38,6.8
2015/01/15 22:00,Kinmen,0.43,2.4,32,34,9.9
2015/01/15 23:00,Kinmen,0.43,1.8,26,27,8.1
2015/02/01 00:00,Kinmen,0.36,1.6,9.5,11,1.6
2015/02/01 01:00,Kinmen,0.33,1.6,6.8,8.4,2.9
2015/02/01 02:00,Kinmen,0.29,1.4,6.5,7.9,2.6
2015/02/01 03:00,Kinmen,0.26,1.4,5.9,7.2,2.7
2015/02/01 04:00,Kinmen,0.27,0.9,8,8.9,2.5
2015/02/01 05:00,Kinmen,0.26,1,11,12,2.5
2015/02/01 06:00,Kinmen,0.27,1.4,15,16,2.6
2015/02/01 07:00,Kinmen,0.29,2.5,18,21,2.8
2015/02/01 08:00,Kinmen,0.26,3,13,16,2.7
2015/02/01 09:00,Kinmen,0.29,5.8,15,21,2.5
2015/02/01 10:00,Kinmen,0.27,4.4,10,15,2.7
2015/02/01 11:00,Kinmen,0.27,3.2,11,14,2.7
2015/02/01 12:00,Kinmen,0.27,4.1,11,16,2.9
2015/02/01 13:00,Kinmen,0.27,3.3,12,15,2.8
2015/02/01 14:00,Kinmen,0.26,3.5,11,15,2.7
2015/02/01 15:00,Kinmen,0.28,3,12,15,2.7
2015/02/01 16:00,Kinmen,0.28,2.5,12,15,3.1
2015/02/01 17:00,Kinmen,0.34,2.3,17,20,3.1
2015/02/01 18:00,Kinmen,0.35,2,19,21,3
2015/02/01 19:00,Kinmen,0.38,1.9,20,22,2.9
2015/02/01 20:00,Kinmen,0.36,2,19,21,2.7
2015/02/01 21:00,Kinmen,0.37,2.4,20,23,2.8
2015/02/01 22:00,Kinmen,0.35,2.2,19,21,2.7
2015/02/01 23:00,Kinmen,0.29,1.8,9.9,12,2.7
2015/02/14 00:00,Kinmen,0.53,3.7,25,28,1.9
2015/02/14 01:00,Kinmen,0.46,2.4,20,22,3.2
2015/02/14 02:00,Kinmen,0.4,2.4,18,20,2.8
2015/02/14 03:00,Kinmen,0.35,1.4,16,17,2.3
2015/02/14 04:00,Kinmen,0.34,1.6,15,16,2
2015/02/14 05:00,Kinmen,0.35,2.3,20,23,2.3
2015/02/14 06:00,Kinmen,0.49,8.7,32,41,2.3
2015/02/14 07:00,Kinmen,0.51,7.2,28,35,2.5
2015/02/14 08:00,Kinmen,0.36,2.4,12,15,2.6
2015/02/14 09:00,Kinmen,0.29,1.8,7.8,9.7,2.1
2015/02/14 10:00,Kinmen,0.29,1.6,7.5,9.1,2
2015/02/14 11:00,Kinmen,0.29,1.4,6.7,8.1,2.1
2015/02/14 12:00,Kinmen,0.28,1.2,6,7.2,2.2
2015/02/14 13:00,Kinmen,0.28,1.4,6.8,8.2,2.2
2015/02/14 14:00,Kinmen,0.29,1.3,7.4,8.7,2.1
2015/02/14 15:00,Kinmen,0.29,1.5,7.7,9.2,2.2
2015/02/14 16:00,Kinmen,0.31,1.2,7.6,8.7,2.1
2015/02/14 17:00,Kinmen,0.34,1,10,11,1.9
2015/02/14 18:00,Kinmen,0.41,1.2,14,15,2.1
2015/02/14 19:00,Kinmen,0.46,1,18,19,2.1
2015/02/14 20:00,Kinmen,0.51,0.9,21,22,2.2
2015/02/14 21:00,Kinmen,0.61,1.8,29,31,2.7
2015/02/14 22:00,Kinmen,0.54,2.1,27,29,2.7
2015/02/14 23:00,Kinmen,0.62,5,32,37,2.8
2015/03/01 00:00,Kinmen,0.26,1,6,7,1.9
2015/03/01 01:00,Kinmen,0.24,1.2,5.5,6.7,2.5
2015/03/01 02:00,Kinmen,0.22,1.1,4.8,5.9,2.5
2015/03/01 03:00,Kinmen,0.19,0.8,3.8,4.5,2.5
2015/03/01 04:00,Kinmen,0.21,0.7,3.9,4.5,2.3
2015/03/01 05:00,Kinmen,0.24,0.7,4.1,4.8,1.9
2015/03/01 06:00,Kinmen,0.27,0.6,6.4,6.9,2
2015/03/01 07:00,Kinmen,0.3,1.2,7.9,9.2,2.2
2015/03/01 08:00,Kinmen,0.32,1.9,9.1,11,1.9
2015/03/01 09:00,Kinmen,0.31,1.6,7.9,9.6,1.9
2015/03/01 10:00,Kinmen,0.32,2,8.7,11,2
2015/03/01 11:00,Kinmen,0.35,1.7,8.5,10,2.1
2015/03/01 12:00,Kinmen,0.37,1.9,9.4,11,2.2
2015/03/01 13:00,Kinmen,0.37,1.1,7.5,8.6,2.1
2015/03/01 14:00,Kinmen,0.39,1.5,10,12,2
2015/03/01 15:00,Kinmen,0.38,1.8,9.4,11,2.1
2015/03/01 16:00,Kinmen,0.37,1.5,9.9,11,2.2
2015/03/01 17:00,Kinmen,0.38,1.4,12,13,1.8
2015/03/01 18:00,Kinmen,0.37,1.2,13,14,1.9
2015/03/01 19:00,Kinmen,0.41,1.8,18,20,3.1
2015/03/01 20:00,Kinmen,0.44,2.5,22,24,2.7
2015/03/01 21:00,Kinmen,0.41,1.7,19,20,2.7
2015/03/01 22:00,Kinmen,0.4,1.6,19,20,2.5
2015/03/01 23:00,Kinmen,0.38,1,15,16,2.2
2015/03/15 00:00,Kinmen,0.87,27,26,53,5
2015/03/15 01:00,Kinmen,0.78,29,21,50,5
2015/03/15 02:00,Kinmen,0.84,27,18,45,4.2
2015/03/15 03:00,Kinmen,0.92,33,17,49,4
2015/03/15 04:00,Kinmen,0.68,15,22,36,5.6
2015/03/15 05:00,Kinmen,0.57,5.1,26,31,9
2015/03/15 06:00,Kinmen,0.82,20,25,45,6.1
2015/03/15 07:00,Kinmen,1.03,31,28,59,5.7
2015/03/15 08:00,Kinmen,1.09,34,31,65,6.9
2015/03/15 09:00,Kinmen,0.9,17,33,50,7
2015/03/15 10:00,Kinmen,0.77,7.8,28,36,6.7
2015/03/15 11:00,Kinmen,0.46,2.4,11,14,3.6
2015/03/15 12:00,Kinmen,0.45,1.8,11,13,3.1
2015/03/15 13:00,Kinmen,0.46,1.9,16,18,8.7
2015/03/15 14:00,Kinmen,0.44,3.6,22,26,17
2015/03/15 15:00,Kinmen,0.42,3.5,22,25,20
2015/03/15 16:00,Kinmen,0.42,2.7,25,27,22
2015/03/15 17:00,Kinmen,0.46,1.8,29,31,26
2015/03/15 18:00,Kinmen,0.58,1.7,34,36,15
2015/03/15 19:00,Kinmen,0.68,3,38,41,11
2015/03/15 20:00,Kinmen,0.62,2.9,35,38,8.5
2015/03/15 21:00,Kinmen,0.37,1.3,19,20,6.4
2015/03/15 22:00,Kinmen,0.38,1.5,18,19,5.3
2015/03/15 23:00,Kinmen,0.38,1.8,23,25,6.8
2015/04/01 00:00,Kinmen,0.52,9.1,24,33,6.1
2015/04/01 01:00,Kinmen,0.65,18,25,43,4.8
2015/04/01 02:00,Kinmen,0.54,12,19,31,3.2
2015/04/01 03:00,Kinmen,0.67,36,21,57,3.6
2015/04/01 04:00,Kinmen,0.63,43,18,61,3.5
2015/04/01 05:00,Kinmen,0.69,40,16,56,3.9
2015/04/01 06:00,Kinmen,0.92,57,16,74,3.8
2015/04/01 07:00,Kinmen,0.96,52,18,70,4.1
2015/04/01 08:00,Kinmen,1.01,29,28,57,4.5
2015/04/01 09:00,Kinmen,0.56,12,24,36,3.9
2015/04/01 10:00,Kinmen,0.41,7.2,20,27,3.4
2015/04/01 11:00,Kinmen,0.47,3.9,20,24,2.9
2015/04/01 12:00,Kinmen,0.57,2.6,24,27,8.6
2015/04/01 13:00,Kinmen,0.36,4.2,23,27,22
2015/04/01 14:00,Kinmen,0.38,6.6,36,42,36
2015/04/01 15:00,Kinmen,0.35,3.6,31,35,27
2015/04/01 16:00,Kinmen,0.34,2.8,33,36,27
2015/04/01 17:00,Kinmen,0.41,1.3,27,28,7.5
2015/04/01 18:00,Kinmen,0.45,0.8,26,26,5.6
2015/04/01 19:00,Kinmen,0.57,1.7,31,33,5.6
2015/04/01 20:00,Kinmen,0.62,4.7,38,43,5.4
2015/04/01 21:00,Kinmen,0.68,21,34,55,4.3
2015/04/01 22:00,Kinmen,0.99,47,30,77,4.1
2015/04/01 23:00,Kinmen,0.83,34,22,55,3.6
2015/04/15 00:00,Kinmen,0.6,8.2,32,40,3.3
2015/04/15 01:00,Kinmen,0.64,12,30,42,2.9
2015/04/15 02:00,Kinmen,0.51,5.4,26,32,2.6
2015/04/15 03:00,Kinmen,0.52,3.7,22,26,2.8
2015/04/15 04:00,Kinmen,0.47,4.6,23,28,2.4
2015/04/15 05:00,Kinmen,0.45,7.1,21,28,2.5
2015/04/15 06:00,Kinmen,0.73,43,28,71,3.1
2015/04/15 07:00,Kinmen,1.13,70,40,110,6
2015/04/15 08:00,Kinmen,1.39,58,59,117,8.2
2015/04/15 09:00,Kinmen,1.22,48,69,116,8.7
2015/04/15 10:00,Kinmen,0.4,6.3,25,31,4.6
2015/04/15 11:00,Kinmen,0.44,3.1,20,23,3.5
2015/04/15 12:00,Kinmen,0.43,2.7,19,21,3.1
2015/04/15 13:00,Kinmen,0.43,2,22,23,4.1
2015/04/15 14:00,Kinmen,0.38,1.3,19,20,4.4
2015/04/15 15:00,Kinmen,0.33,1.3,15,17,3.5
2015/04/15 16:00,Kinmen,0.35,1.2,23,24,9.6
2015/04/15 17:00,Kinmen,0.39,1.4,31,32,8.6
2015/04/15 18:00,Kinmen,0.58,1,46,47,7.5
2015/04/15 19:00,Kinmen,0.75,7.3,66,73,5.2
2015/04/15 20:00,Kinmen,0.75,12,59,71,5
2015/04/15 21:00,Kinmen,0.9,20,53,73,5.9
2015/04/15 22:00,Kinmen,0.71,6.2,44,50,7
2015/04/15 23:00,Kinmen,0.84,12,49,61,6.1
2015/05/01 00:00,Kinmen,0.4,3,22,25,3.9
2015/05/01 01:00,Kinmen,0.38,2.3,18,20,2.9
2015/05/01 02:00,Kinmen,0.37,2.7,19,21,2.7
2015/05/01 03:00,Kinmen,0.37,2.5,21,24,2.8
2015/05/01 04:00,Kinmen,0.33,2.2,19,21,3
2015/05/01 05:00,Kinmen,0.45,17,24,42,3.2
2015/05/01 06:00,Kinmen,0.49,14,22,35,4.3
2015/05/01 07:00,Kinmen,0.59,20,29,48,4.5
2015/05/01 08:00,Kinmen,0.51,7.5,25,33,3.6
2015/05/01 09:00,Kinmen,0.55,5.7,22,28,3.5
2015/05/01 10:00,Kinmen,0.5,1.8,15,17,4.3
2015/05/01 11:00,Kinmen,0.68,2.1,25,27,4.5
2015/05/01 12:00,Kinmen,0.72,1.4,24,25,5.4
2015/05/01 13:00,Kinmen,0.74,1.3,26,27,6
2015/05/01 14:00,Kinmen,0.47,1.9,21,23,4.1
2015/05/01 15:00,Kinmen,0.44,1.4,23,25,8.5
2015/05/01 16:00,Kinmen,0.54,1.4,26,27,3.5
2015/05/01 17:00,Kinmen,0.68,3.7,35,39,2.6
2015/05/01 18:00,Kinmen,0.78,4.3,42,46,3
2015/05/01 19:00,Kinmen,0.69,6.7,35,42,2.7
2015/05/01 20:00,Kinmen,0.89,15,40,55,3.1
2015/05/01 21:00,Kinmen,0.64,7.9,29,37,3.4
2015/05/01 22:00,Kinmen,0.62,15,29,44,3.2
2015/05/01 23:00,Kinmen,0.54,6.9,22,29,3.2
2015/05/15 00:00,Kinmen,0.59,12,21,33,10
2015/05/15 01:00,Kinmen,0.48,6.7,16,22,9.5
2015/05/15 02:00,Kinmen,0.5,11,15,26,4.6
2015/05/15 03:00,Kinmen,0.49,15,14,29,3.5
2015/05/15 04:00,Kinmen,0.54,39,14,53,3.4
2015/05/15 05:00,Kinmen,0.55,32,16,48,3.2
2015/05/15 06:00,Kinmen,0.55,16,18,35,4.1
2015/05/15 07:00,Kinmen,0.85,29,24,54,5.4
2015/05/15 08:00,Kinmen,0.69,12,26,38,5.2
2015/05/15 09:00,Kinmen,0.6,6.5,26,32,5
2015/05/15 10:00,Kinmen,0.6,2.9,20,23,4.4
2015/05/15 11:00,Kinmen,0.53,1.8,18,20,3.6
2015/05/15 12:00,Kinmen,0.39,1.8,17,18,3.3
2015/05/15 13:00,Kinmen,0.3,12,39,51,51
2015/05/15 14:00,Kinmen,0.3,4.5,28,32,28
2015/05/15 15:00,Kinmen,0.32,3.3,26,29,26
2015/05/15 16:00,Kinmen,0.33,2.1,25,27,16
2015/05/15 17:00,Kinmen,0.43,2,30,32,13
2015/05/15 18:00,Kinmen,0.45,1.3,27,28,6.7
2015/05/15 19:00,Kinmen,0.55,1.4,31,33,6.7
2015/05/15 20:00,Kinmen,0.52,1.8,34,36,7.8
2015/05/15 21:00,Kinmen,0.68,9.1,45,54,7.9
2015/05/15 22:00,Kinmen,0.76,12,40,51,5
2015/05/15 23:00,Kinmen,0.61,9.1,31,40,4.7
2015/06/01 00:00,Kinmen,0.37,1.6,18,19,3.8
2015/06/01 01:00,Kinmen,0.37,1.6,16,17,3.4
2015/06/01 02:00,Kinmen,0.37,1.2,14,15,3.5
2015/06/01 03:00,Kinmen,0.38,2.9,17,20,3.4
2015/06/01 04:00,Kinmen,0.36,4,14,18,3.8
2015/06/01 05:00,Kinmen,0.42,13,16,30,3.9
2015/06/01 06:00,Kinmen,0.51,17,16,33,4.6
2015/06/01 07:00,Kinmen,0.51,13,19,32,5.8
2015/06/01 08:00,Kinmen,0.56,8.5,18,27,4.6
2015/06/01 09:00,Kinmen,0.56,8.5,18,27,4.6
2015/06/01 10:00,Kinmen,0.56,8.5,18,27,4.6
2015/06/01 11:00,Kinmen,-0.18,1.7,-1.2,0.5,1.9
2015/06/01 12:00,Kinmen,0.34,1.9,12,14,7.2
2015/06/01 13:00,Kinmen,0.34,2.3,11,14,7.3
2015/06/01 14:00,Kinmen,0.37,2.3,12,14,7.8
2015/06/01 15:00,Kinmen,0.46,2.2,19,21,7.5
2015/06/01 16:00,Kinmen,0.46,2.9,26,29,7.6
2015/06/01 17:00,Kinmen,0.54,3.9,33,37,8
2015/06/01 18:00,Kinmen,0.67,3.3,43,47,11
2015/06/01 19:00,Kinmen,0.6,3.9,32,36,4.5
2015/06/01 20:00,Kinmen,0.61,3.2,32,36,4.6
2015/06/01 21:00,Kinmen,0.67,10,29,39,4.1
2015/06/01 22:00,Kinmen,0.55,7.1,22,29,3.6
2015/06/01 23:00,Kinmen,0.57,9.6,23,32,3.9
2015/06/15 00:00,Kinmen,0.49,6.2,19,25,3.9
2015/06/15 01:00,Kinmen,0.38,3.5,13,17,3.7
2015/06/15 02:00,Kinmen,0.32,2.8,12,15,3.8
2015/06/15 03:00,Kinmen,0.28,5.2,11,16,3.6
2015/06/15 04:00,Kinmen,0.27,8.8,12,21,3.6
2015/06/15 05:00,Kinmen,0.3,5.9,11,17,3.7
2015/06/15 06:00,Kinmen,0.29,4.9,8.3,13,3.3
2015/06/15 07:00,Kinmen,0.43,8.2,13,22,4.9
2015/06/15 08:00,Kinmen,0.5,9.3,18,28,6.1
2015/06/15 09:00,Kinmen,0.66,6.2,22,28,5.4
2015/06/15 10:00,Kinmen,0.71,3.9,26,29,5.1
2015/06/15 11:00,Kinmen,0.57,3.4,22,25,6
2015/06/15 12:00,Kinmen,0.29,3.1,14,17,7.7
2015/06/15 13:00,Kinmen,0.28,3,17,20,9.6
2015/06/15 14:00,Kinmen,0.25,2.3,13,15,5.1
2015/06/15 15:00,Kinmen,0.22,3.6,15,18,3.9
2015/06/15 16:00,Kinmen,0.23,2.5,14,17,4.2
2015/06/15 17:00,Kinmen,0.37,4.4,24,28,4.8
2015/06/15 18:00,Kinmen,0.56,9.7,29,39,6.7
2015/06/15 19:00,Kinmen,0.55,8.4,29,38,6.7
2015/06/15 20:00,Kinmen,0.6,14,36,50,7.3
2015/06/15 21:00,Kinmen,0.53,18,24,42,8.4
2015/06/15 22:00,Kinmen,0.48,18,19,37,7.1
2015/06/15 23:00,Kinmen,0.55,21,18,39,6.3
2015/07/01 00:00,Kinmen,0.48,1.5,22,24,3.9
2015/07/01 01:00,Kinmen,0.32,0.8,15,16,3.3
2015/07/01 02:00,Kinmen,0.25,0.5,11,12,3
2015/07/01 03:00,Kinmen,0.22,1.9,10,12,2.5
2015/07/01 04:00,Kinmen,0.23,2,10,12,2.1
2015/07/01 05:00,Kinmen,0.23,3.2,11,14,2.1
2015/07/01 06:00,Kinmen,0.3,6,12,18,1.7
2015/07/01 07:00,Kinmen,0.36,7.5,13,20,2.2
2015/07/01 08:00,Kinmen,0.43,7.2,14,21,2.4
2015/07/01 09:00,Kinmen,0.38,5,14,19,2.3
2015/07/01 10:00,Kinmen,0.31,3.5,13,17,2.6
2015/07/01 11:00,Kinmen,0.29,2.8,12,15,2.8
2015/07/01 12:00,Kinmen,0.3,2.8,14,17,2.7
2015/07/01 13:00,Kinmen,0.26,2.7,11,14,2.5
2015/07/01 14:00,Kinmen,0.26,2.7,13,15,2.5
2015/07/01 15:00,Kinmen,0.26,2.9,12,15,2
2015/07/01 16:00,Kinmen,0.29,3.2,15,18,2.3
2015/07/01 17:00,Kinmen,0.33,2.3,15,17,2.5
2015/07/01 18:00,Kinmen,0.47,2.4,22,24,3.2
2015/07/01 19:00,Kinmen,0.47,2,20,22,3
2015/07/01 20:00,Kinmen,0.52,3.6,25,29,2.6
2015/07/01 21:00,Kinmen,0.59,5.2,25,30,2.9
2015/07/01 22:00,Kinmen,0.56,2.8,22,25,2.9
2015/07/01 23:00,Kinmen,0.5,2.7,21,23,3
2015/07/15 00:00,Kinmen,0.41,6.5,23,30,6.1
2015/07/15 01:00,Kinmen,0.29,3.2,17,20,3.5
2015/07/15 02:00,Kinmen,0.27,2.7,18,20,5.8
2015/07/15 03:00,Kinmen,0.27,6.9,18,25,5.8
2015/07/15 04:00,Kinmen,0.26,6.6,16,22,5.8
2015/07/15 05:00,Kinmen,0.27,8.6,17,26,4.9
2015/07/15 06:00,Kinmen,0.4,21,19,40,3.7
2015/07/15 07:00,Kinmen,0.61,13,21,34,3.9
2015/07/15 08:00,Kinmen,0.79,12,29,41,5.4
2015/07/15 09:00,Kinmen,0.76,8.7,33,42,6.1
2015/07/15 10:00,Kinmen,0.54,3.3,21,24,5
2015/07/15 11:00,Kinmen,0.34,3.9,18,22,14
2015/07/15 12:00,Kinmen,0.32,3.7,20,24,17
2015/07/15 13:00,Kinmen,0.25,2.6,15,17,18
2015/07/15 14:00,Kinmen,0.18,3.5,16,20,19
2015/07/15 15:00,Kinmen,0.2,4.3,19,23,22
2015/07/15 16:00,Kinmen,0.2,7.8,29,37,33
2015/07/15 17:00,Kinmen,0.3,6.6,31,38,29
2015/07/15 18:00,Kinmen,0.42,2.8,26,29,11
2015/07/15 19:00,Kinmen,0.42,1.8,26,28,7.8
2015/07/15 20:00,Kinmen,0.34,1.5,20,22,7.4
2015/07/15 21:00,Kinmen,0.37,3.1,26,29,5.6
2015/07/15 22:00,Kinmen,0.42,2.8,26,29,7.2
2015/07/15 23:00,Kinmen,0.45,10,30,40,9.2
2015/08/01 00:00,Kinmen,0.41,9.7,17,27,3.6
2015/08/01 01:00,Kinmen,0.35,12,14,25,1.7
2015/08/01 02:00,Kinmen,0.28,11,12,23,2.2
2015/08/01 03:00,Kinmen,0.2,2.9,13,15,2
2015/08/01 04:00,Kinmen,0.31,8.8,15,24,2.4
2015/08/01 05:00,Kinmen,0.43,17,16,33,3.3
2015/08/01 06:00,Kinmen,0.46,18,17,35,4.6
2015/08/01 07:00,Kinmen,0.47,13,17,30,6
2015/08/01 08:00,Kinmen,0.5,12,18,30,7.4
2015/08/01 09:00,Kinmen,0.68,9.3,27,37,8.4
2015/08/01 10:00,Kinmen,0.61,4.8,28,33,6.9
2015/08/01 11:00,Kinmen,0.39,3,17,20,5.3
2015/08/01 12:00,Kinmen,0.4,1.4,16,17,7.6
2015/08/01 13:00,Kinmen,0.36,2.8,30,33,38
2015/08/01 14:00,Kinmen,0.27,7.2,43,50,60
2015/08/01 15:00,Kinmen,0.23,3.8,22,26,26
2015/08/01 16:00,Kinmen,0.22,1.7,15,16,12
2015/08/01 17:00,Kinmen,0.26,1.4,20,22,14
2015/08/01 18:00,Kinmen,0.34,1.5,20,21,5.6
2015/08/01 19:00,Kinmen,0.3,1,16,17,2.8
2015/08/01 20:00,Kinmen,0.27,1,15,16,2.2
2015/08/01 21:00,Kinmen,0.25,1.2,12,13,1.9
2015/08/01 22:00,Kinmen,0.23,2.2,12,14,1.3
2015/08/01 23:00,Kinmen,0.27,5.2,12,18,1.4
2015/08/15 00:00,Kinmen,0.42,18,13,31,3.3
2015/08/15 01:00,Kinmen,0.36,13,13,26,4.3
2015/08/15 02:00,Kinmen,0.38,14,11,26,4.4
2015/08/15 03:00,Kinmen,0.36,17,11,29,4.1
2015/08/15 04:00,Kinmen,0.32,16,12,28,4.3
2015/08/15 05:00,Kinmen,0.35,14,13,27,3.8
2015/08/15 06:00,Kinmen,0.43,26,13,39,4.3
2015/08/15 07:00,Kinmen,0.51,20,15,35,4.8
2015/08/15 08:00,Kinmen,0.55,14,18,32,5
2015/08/15 09:00,Kinmen,0.47,7.1,17,24,4.8
2015/08/15 10:00,Kinmen,0.38,3.5,13,17,4
2015/08/15 11:00,Kinmen,0.34,3,14,17,3.9
2015/08/15 12:00,Kinmen,0.26,2.8,10,13,3.9
2015/08/15 13:00,Kinmen,0.22,3.2,9,12,3.3
2015/08/15 14:00,Kinmen,0.21,3.1,8.1,11,2.8
2015/08/15 15:00,Kinmen,0.26,3.4,11,15,3.2
2015/08/15 16:00,Kinmen,0.39,5.1,18,24,2.9
2015/08/15 17:00,Kinmen,0.53,5,24,29,3.4
2015/08/15 18:00,Kinmen,0.65,7.5,28,35,3.7
2015/08/15 19:00,Kinmen,0.56,3.5,20,23,3.8
2015/08/15 20:00,Kinmen,0.67,12,24,37,4.7
2015/08/15 21:00,Kinmen,0.82,16,24,41,5.9
